No._Incidente,Fecha,Hora,Localidad,Latitud,Longitud,Tipo_Incidente,Diferencia_Tiempo,Risk_Category,Model_Confidence,Confidence_Band,Risk_Score_Raw,ML_Prob_High,Rule_Label,weapons_score,physical_violence_score,severe_violence_score,threats_score,injuries_score,vulnerable_victims_score,urgency_score,location_risk_score,substance_abuse_score,N_s,neg_direct,neg_absence,neg_contextual,neg_uncertainty,negation_present,vaw_indicator,n_categories_active,text_length,Comentarios
SUR-01783018-21,2021-08-16,00:22:47,USAQUEN,4.70229907,-74.04411278,934,,Moderate Risk,1.0,high,2.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,1,59,RIÑA ENTRE HOMBRE Y MUJER // NO SABE DE HERIDOS NI DE ARMAS
SUR-00945909-23,2023-05-29,17:28:55,SUBA,4.74607106,-74.12428068,934,00:00:27,Low Risk,0.9996,high,3.66,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,143,"REPORTA QUE EL PAPA ESTA AGRESIVO, ESTA GOLPEANDO AL LLAMANTE Y AL HERMANO, TIENEN 18 Y 13 AÑOS. ESTA EN ESTADO DE EMBRIAGUEZ, NO TIENE ARMAS."
SUR-00540538-23,2023-03-30,20:38:14,USME,4.50396602,-74.12134959,934,00:00:08,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,196,LA MAMA DEL HIJO LE ESTA FOMENTANDO RIÑA -NO HERIDOS -NO ARMAS-IDNICA QUE SE QUIERE LLEVAR AL HIJO Y LLAMANTE CONFIRMA QUE TIENE LA CUSTODIA DENTRO DE LA CASA--NO DA MAS INF -REQUIERE DE POLICIA
SUR-01309355-22,2022-07-17,14:35:05,KENNEDY,0.0,0.0,934,00:00:53,Moderate Risk,0.9752,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,182,INFORMA QUE HAY UN CONFLICTO FAMILIAR // AGRESIVO // SE QUIERE LLEVAR LOS NIÑOS // DISPO DIRREPORT:EL SISTEMA NO ARROJA LA DIRECCION DISPO DIRREPORT:EL SISTEMA NO ARROJA LA DIRECCION
SUR-01725674-21,2021-08-08,00:33:51,KENNEDY,4.62237791,-74.1654341,934,00:00:12,High Risk,0.9022,high,13.49,0.9022,High Risk,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.85,0.0,0.85,0.0,0.0,1.0,1,3,220,"REPORTA RIÑA INTRAFAMILIAR AL INTERIOR DE VIVIENDA ENTRE APROX. 4 PERSONAS// INDICA QUE UNA MUJER SE ENCUENTRA PIDIENDO AUXILIO// DESCONOCE SU HAY HERIDOS O ARMADOS, PERO VE SANGRE EN EL PISO Y BOTELLAS Y VIDRIOS ROTOS."
SUR-01691763-21,2021-08-02,22:10:49,SUBA,4.73060028,-74.1019245,934,00:00:23,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,80,ENTRE PAREJA -- EL SUJETO ESTÁ FRENTE A LA VIVIENDA -- NO ARMA NI HERIDOS --
SUR-02016688-23,2023-11-09,15:08:47,USAQUEN,4.6863944,-74.03677304,934,00:00:06,Moderate Risk,0.5605,medium,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,197,DENTRO DE LA VIVIENDA SUJETO ARROJA COSAS - ES ADULTO MAYOR Y ESTA ACOMPAÑADO DE SU HERMANA QUE TAMBIEN ES ADULTA MAYOR LLAMANTE INDICA QUE SUJETO LLEVA TRES DIAS CON EL COMPORTAMIENTO AGRESIVO
SUR-01694590-23,2023-09-22,10:59:03,SUBA,4.73894676,-74.10842363,934,00:00:14,Moderate Risk,0.8997,high,4.2,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,65,ESTAN AGREDIENDO FISICAMENTE A UNA MUJER DENTRO DE LA VIVIENDA //
SUR-01215727-22,2022-07-03,05:21:41,RAFAEL URIBE,4.56710069,-74.11511468,934,00:00:13,Low Risk,1.0,high,2.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,66,"LLAMANTE REPORTA QUE SU EXPAREJA ESTA ROMPIENDO LA CASA, BORRACHO."
SUR-01314519-23,2023-07-26,15:31:15,KENNEDY,4.64269811,-74.13935111,934,00:00:35,Moderate Risk,0.9811,high,4.65,0.0189,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.25,0.9,0.85,0.0,0.5,1.0,0,2,178,B CASTILLO // SUJ DROGADO QUE ESTA AGRESIVO BERVALMENTE VISTE BUSO NEGRO Y OTRO BEIGE PANT AZUL GORRA CRUZADA AL PARECE ES HBITANTE NO SABE DE ARMAS O HERIDOS
SUR-02135180-22,2022-11-17,20:02:14,BOSA,4.63751101,-74.19453491,934,00:00:14,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,63,LLAMANTE REPORTA RIÑA CON SU PAREJA. NO USO DE ARMAS NO HERIDOS
SUR-02270175-21,2021-10-23,19:21:42,USME,0.0,0.0,934,,High Risk,0.9996,high,27.238,0.9996,High Risk,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,3,178,"SUJETO ESTA GOLPEANDO A LA ESPOSA ESTA EMBARAZADA, LE DIO UNA PATADA EN EL ESTOMAGO. LLAMANTE INDICA QUE NO HAY HERIDOS. USME -VALLES DE CAFAM DISPO DIRREPORT:DIRECCION NO VALIDA"
SUR-01416027-23,2023-08-11,18:06:38,BOSA,4.64249724,-74.19359145,934,00:00:09,High Risk,0.9178,high,11.352,0.9178,High Risk,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,108,"TIENE UNA DISCUSION CON EL HIJO DE 30 AÑOS, LA ESTA AMENAZANDO Y CASI LA AGREDE. NO INFO DE ARMAS NI HERIDOS"
SUR-02768345-21,2021-12-29,19:00:34,KENNEDY,4.6324497,-74.16763941,934,00:00:11,Moderate Risk,0.9948,high,3.46,0.0031,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,167,"FUE PARA DONDE EL PADRE DE SU HIJA LA AGREDIO, EL SUJETO NO LE QUIRE DAR LA MENOR LE REVENTO LA NARIZ ELLA HACE RATO SE COMUNICO Y AUN LA POLICIA NO ASISTE AL LUGAR"
SUR-01106332-22,2022-06-16,19:47:15,CIUDAD BOLIVAR,0.0,0.0,934,00:00:11,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,144,"INDICA QUE HAY UNA RIÑA FAMILIAR DENTRO DE LA VIVIENDA, EL HOMBRE LE ESTA PEGANDOO A LA MUJER, NO ARMAS, NO HERIDOS. // TEL DE CONTACTO: [NUMERO_SENSIBLE]"
SUR-02257763-21,2021-10-21,22:05:11,RAFAEL URIBE,4.58457188,-74.12470854,934,00:00:12,Moderate Risk,1.0,high,6.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,1,2,91,EN INMUEBLE / PAREJA - NO SABE DE ARMAS NI HERIDOS // MENORES LLORANDO EN EL LUGAR ///
SUR-00243961-23,2023-02-12,15:10:33,SUBA,4.7411965,-74.10740744,934,00:00:13,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,81,RIÑA INTRAFAMILIAR DENTRO DE LA VIVIENDA / TIENEN ORDEN DE CAUSION CONTRA EL HIJO
SUR-01961664-21,2021-09-10,14:03:57,ENGATIVA,4.71677485,-74.13736321,934,00:00:06,High Risk,0.5612,medium,9.192,0.5612,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,84,INTARAFMILIAR SU HIJO AGRESIVO ESTA AGREDIENDO A SU PAREJA NO INF ARMAS NO HERIDOS
SUR-02576418-21,2021-12-05,18:46:12,RAFAEL URIBE,4.56782611,-74.10669963,934,00:00:07,High Risk,0.9969,high,16.318,0.9969,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,138,REPORTA RIÑA INTRAFAMILIAR AL IN DEL INMUEBLE EL HIJO AGREDE FISICAMENTE AL PADRE PRESENCIA DE MENORES DE EDAD NO INF DE ARMAS NI HERIDOS
SUR-00906840-23,2023-05-23,20:48:09,USME,4.50406493,-74.10612694,934,00:00:13,Low Risk,1.0,high,2.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,144,MUJER ARRASTRA A UN SUJETO (AL PARECER ALICORADO) // LE PONE UNA ESCALERA ENCIMA E INTENTA ESTRANGULARLO // EN VIA PUBLICA EN EL PARQUE
SUR-01631559-22,2022-09-03,20:20:08,CIUDAD BOLIVAR,4.54827881,-74.1552124,934,00:00:10,Moderate Risk,0.8672,high,4.0,0.1303,Moderate Risk,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,108,REPORTA VIOLENCIA INTRAFMILIAR POR PARTE DEL ESPOSO //EN BRISAS DEL VOLADOR //MENCIONA QUE TIENE UN CUCHILLO
SUR-00757290-23,2023-05-02,12:09:59,FONTIBON,4.68800247,-74.14756907,934,00:00:13,High Risk,0.9996,high,27.664,0.9996,High Risk,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,164,"LA INVACION CASA DE 4 PISOS DE COLOR CREMA EL ARRENDATARIO D ELA VIVIENDA LA ESTA AGREDIENDO Y AMENAZANDO CON ARMA BLANA, LA MUJER ESTA EN COMPAÑIA DE DOS MENORES."
SUR-02166713-22,2022-11-22,07:22:24,KENNEDY,4.65193482,-74.14394652,934,00:00:10,Low Risk,0.9996,high,3.15,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,1,147,LLAMANTE INFORMA //UN SUJETO//AGREDIENDO A SU PAREJA //EL VISTE CON BUSO BLANCO//ELLA VISTE DE SUBADERA NEGRA //SANTA CATALINA //NO BRINDA MAS INFO
SUR-02170064-21,2021-10-08,22:41:10,RAFAEL URIBE,4.5841659,-74.11685318,934,00:00:21,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,109,DENTRO DEL PREDIO//PADRE EN ESTADO DE ALICORAMIENTO//AGRESIVO CON LA ESPOSA Y LA HIJA//NO HERIDOS//NO ARMAS//
SUR-00387080-23,2023-03-06,13:47:27,KENNEDY,4.64804206,-74.15653925,934,00:00:20,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,31,"RIÑA FAMILIAR EN EL APTO 404, /"
SUR-00156168-23,2023-01-29,18:10:46,KENNEDY,4.62682091,-74.1552762,934,00:00:19,High Risk,0.4248,low,6.46,0.4248,High Risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,209,"USUARIA REQUIERE PONAL CON URGENCIA POR RIÑA DENTRO DEL 520. POR FUERTE DISCUSIÓN NO ES POSIBLE ENTENDER ENTRE QUIENES ES LA RIÑA, TAMPOCO SE ENTIENDE SI HAY ARMAS O HERIDOS. DISPO INFOADICIO:DIRECCION GOOGLE"
SUR-02275371-21,2021-10-24,05:27:04,USAQUEN,4.76116611,-74.03742084,934,00:00:20,High Risk,0.6128,medium,9.192,0.6128,High Risk,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,96,MUJER GRITANDO PIDIENDO AYUDA PORQUE UN HOMBRE LA ESTA AGREDIENDO NO ARMAS NO HERIDO EN VIA PUB
SUR-01218629-22,2022-07-03,16:49:52,BOSA,4.61442225,-74.20717482,934,00:00:12,High Risk,0.6341,medium,9.1,0.6341,High Risk,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,52,MENOR INDICA QUE SU PAPA LA ESTA PEGANDO A LA MAMA
SUR-01350524-22,2022-07-23,23:46:25,BOSA,4.62188721,-74.19720459,934,00:00:19,Low Risk,0.6702,medium,3.0,0.0,Low Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,39,HOMBRE AGRESIVO CON LA ESPOSA LA GOLPEO
SUR-01292860-22,2022-07-15,21:08:30,SUBA,4.720748,-74.09158629,934,00:00:09,Moderate Risk,0.9877,high,7.46,0.0123,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,80,REPORTA DISCUSION FAMILIAR // NO ARMAS NO HERIDOS // CON UNA MENOR DE EDAD //
SUR-00587565-23,2023-04-06,23:20:18,ENGATIVA,4.69582786,-74.104623,934,00:00:22,Moderate Risk,0.9664,high,5.0,0.0,Moderate Risk,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,84,PERSONA ALICORADA // TRATA DE AGREDIR A LA MAMA DEL LLAMANTE// ABANDONA LLAMADA //
SUR-02210946-22,2022-11-28,18:54:45,SUBA,4.75061138,-74.10302057,934,00:00:07,Moderate Risk,1.0,high,6.65,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.25,0.9,0.85,0.0,0.5,1.0,0,2,105,RIÑA INTRAFAMILIAR EN LA PUERTA DE LA VIVIENDA MENOR PRESENTE NO SABE SI HAY PERSONAS ARMADAS O HERIDAS
SUR-00479107-23,2023-03-21,02:07:31,SAN CRISTOBAL,4.56021988,-74.08658474,934,00:00:17,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,64,SJTO AGRESIVO EN ESTADO 926 DESDE LAS 8 PM //NO HERIDOS NO ARMAS
SUR-02451288-21,2021-11-18,22:17:42,PUENTE ARANDA,4.61372567,-74.11663692,934,,High Risk,0.9427,high,7.66,0.9427,High Risk,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,2,89,[DIRECCION]// 1 HERIDO NO AMBULANCIA // NO ARMAS // SUEGRO Y NUERA// DENTRO DEL INMUEBLE
SUR-00162994-23,2023-01-30,20:01:23,USME,4.52538891,-74.12065606,934,00:00:08,Moderate Risk,1.0,high,3.04,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6,0.9,0.0,0.7,0.0,1.0,0,1,140,INFORMA DE VIOLENCIA INTRAFAMILIAR // NO ARMAS // NO HERIDOS // FRENTE DEL PARQUE // DICE QUE YA HA LLAMADO DOS VECES Y AUN NO LLEGA AYUDA.
SUR-00063222-22,2022-01-11,21:39:18,SANTA FE,4.57917831,-74.07249262,934,00:00:11,High Risk,0.7164,high,4.0,0.7164,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,83,RIÑA INTRAFAMILIAR DENTRO DE LA VIVIENDA EN PRESENCIA DE MENORES / ARMAS BLANCAS
SUR-01143301-23,2023-06-28,22:48:48,BARRIOS UNIDOS,4.6515546,-74.0735087,934,00:00:38,High Risk,0.9969,high,15.522,0.9969,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,3,206,"PAREJA DE USUARIA LA AGREDE DICE QUE CONTINUAMENTE LA AGREDE FISICA VERBAL Y PSICOLOGICAMENTE """"MOTIVOS DE CELOS"""" HIJA MENOR DE 14 AÑOS DE POR MEDIO SIN ARMAS NI HERIDOS AL RESPALDO DE OFINAS CANAPRO"
SUR-01148595-22,2022-06-22,18:16:25,KENNEDY,4.64892741,-74.17271782,934,00:00:06,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,80,MASCULINO AGRESIVO CON EL PADRE**EL USUARIO ** [NUMERO_SENSIBLE]****NO ARMAS NO HERIDOS
SUR-02259236-21,2021-10-22,07:39:54,CIUDAD BOLIVAR,4.54459488,-74.13698556,934,00:00:09,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,48,RIÑA INTRAFAMILIAR NO INFORMA DE HERIDOS O ARMAS
SUR-00601483-23,2023-04-09,13:18:58,USME,4.50145215,-74.09924762,934,00:00:16,Moderate Risk,1.0,high,7.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,2,118,SJ FORMANDO RIÑA A MUJER SE QUIERE LLEVAR A MENOR DE 4 AÑOS // NO HERIDOS N ARMAS NUMERO TEL [NUMERO_SENSIBLE]
SUR-02105476-23,2023-11-22,21:36:48,SAN CRISTOBAL,4.52664298,-74.08774453,934,00:00:06,Moderate Risk,1.0,high,2.95,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,1,86,INF QUE SU ESPOSA ESTA AGRESIVA NO HERIDOS NO ARMAS NO CONFIRMA NUMERO DE LLAMADA
SUR-02139630-23,2023-11-28,01:01:42,RAFAEL URIBE,4.59245188,-74.12809446,934,00:00:13,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,102,INF DE RIÑA INTRFAMILIAR ENTRE EL LLAMANTE Y LOS PAPAS / NO HERIDOS / NO ARMAS CO MANZANA 10/ CASA 27
SUR-02039570-23,2023-11-12,19:25:39,TUNJUELITO,4.58951877,-74.13775705,934,,Moderate Risk,0.971,high,2.46,0.0038,Moderate Risk,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,122,REPORTA EXPAREJA LA ESTA AMENAZANDO TIENE INTENCION DE AGREDIRLA NO LE ENTREGA SUS PERTENENCIAS // TEL CONTACTO [NUMERO_SENSIBLE]
SUR-02186281-21,2021-10-10,17:34:17,TUNJUELITO,4.5812489,-74.13205764,934,00:00:11,Moderate Risk,0.8879,high,5.06,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,1,1,162,INFO SU ESPOSA ESTA DISGUSTADA Y SU HIJA TIENE MEDIDA DE PROTECCION Y NO DEJA INGRESAR A SUS HIJAS AL BAÑO Y A LA COCINA ESTA AGRESIVA CON US HIIJAS Y HA UN BEBE
SUR-02100924-23,2023-11-22,02:35:48,,0.0,0.0,934,00:00:21,High Risk,0.8498,high,17.625,0.8498,High Risk,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.9,0.85,0.0,0.0,1.0,1,3,293,"LA PAREJA METE BAZUCO Y LE ESTÁ PEGANDO A LA LLAMANTE, TIENE UNA RUDA EN LA MANO, QUIERE QUE LE DE DINERO. EL AGRESOR SE LLAMA JOHN JAIRO, DICE QUE LA VA A MATAR [BARRIO] DIRECCIÓN, MIENTRAS SE ABRE LA APP DE CARBYNE, LLAMANTE CUELGA SE REALIZA RELLAMADA Y NO CONTESTA."
SUR-00660100-23,2023-04-17,23:19:18,SUBA,4.72145647,-74.05499372,934,00:00:10,High Risk,1.0,high,10.95,1.0,High Risk,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.75,0.9,0.85,0.0,0.0,1.0,1,2,295,"ENTRE FEMENINA Y MASCULINO EN VIA PUBLICA, AL PARECER HAY USO DE ARMA BLANCA, NO CONFIRMA HERIDOS < SE SOLICITA APOYO DE MEBOG PARA REGISTRAR DATOS DE LA MUJER VÍCTIMA (NOMBRE, NÚMERO DE CÉDULA Y TELÉFONO DE CONTACTO) PARA EL OPORTUNO DIRECCIONAMIENTO DEL INCIDENTE POR PARTE DE LA AGENCIA MUJ >"
SUR-01552753-23,2023-09-01,06:04:54,ENGATIVA,4.67389916,-74.09936881,934,00:00:10,Moderate Risk,0.9871,high,6.0,0.0129,Moderate Risk,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,77,"BOYACA REAL, HERMANO LO GOLPEO Y LO ESTA AMENAZANDO QUE LE VA A DAR PUÑALADAS"
SUR-00195382-22,2022-02-03,16:21:34,KENNEDY,4.61270434,-74.16745715,934,00:00:13,Low Risk,0.9817,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,78,PERSONAS CON MEDIDA DE PROTECCION ESTA EN EL LUGAR AMENAZANDOLA// EN EL LUGAR
SUR-01995000-22,2022-10-28,18:38:16,KENNEDY,4.62328675,-74.13156029,934,00:00:08,Moderate Risk,1.0,high,4.0,0.0,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,189,MUJER QUE SALE DE LA VIVIENDA// AL PARECER ESTA 922// ESTA MUY AGRESIVA// ESTA ROMPIENDO LOS VIDRIOS DE LA VIVIENDA// EL ESPOSO ESTA DENTRO DE LA VIVIENDA// AL PARECER HAY MENORES DE EDAD//
SUR-01736636-22,2022-09-19,01:30:48,CIUDAD BOLIVAR,4.5546875,-74.1427002,934,00:00:11,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.9,0.0,0.7,0.0,1.0,0,0,230,INDICA QUE HAY UNA PELEA FAMILIAR AL INTERIOR DE LA VIVIENDA//LLAMANTE INFORMA QUE YA SE HA COMUNICADO VARIAS VECES SOLICITANDO LA AYUDA DE LA POLICIA PERO HASTA EL MOMENTO NO HA LLEGADO LA POLICIA.
SUR-01156435-23,2023-07-01,05:39:59,BOSA,4.61613665,-74.19826492,934,00:00:19,Low Risk,1.0,high,1.46,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,48,SJ ALICORADO AGRESIVO AUN NO LLEGA A LA DIR
SUR-01131576-22,2022-06-19,21:23:49,CIUDAD BOLIVAR,4.59091801,-74.18130713,934,00:00:09,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,52,RIÑA FLIAR // NO ARMAS NO HERIDOS // CEL. [NUMERO_SENSIBLE]
SUR-00477743-23,2023-03-20,21:00:34,USME,4.50410478,-74.1130923,934,00:00:10,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,37,EN VIVIENDA // NO ARMAS // NO HERIDOS
SUR-01436801-22,2022-08-05,19:50:40,CIUDAD BOLIVAR,4.55256746,-74.13599293,934,00:00:12,High Risk,0.9969,high,24.293,0.9969,High Risk,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,112,RIÑA ENTRE HERMANO // ARMA BLANCA // NO HERIDOS // AGRESION FISICA // REQUIERE POLICIA // AL INTERIOR DE LA CASA
SUR-00382584-23,2023-03-05,20:09:50,BOSA,4.60311324,-74.16870551,611,00:00:11,Moderate Risk,0.9944,high,3.46,0.0035,Moderate Risk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,108,DOS MENORES DE 7 Y 10 AÑOS SON MALTRATADOS PSICOLOGICAMENTE POR LA PROGENITORA // NO BRINDAN MAS INFORMACION
SUR-00126043-23,2023-01-24,22:22:40,ENGATIVA,4.72150451,-74.10829734,934,00:00:15,Moderate Risk,1.0,high,3.46,0.0,Moderate Risk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,1,33,RIÑA FAMILIAR NO HERIDOS NO ARMAS
SUR-02165216-21,2021-10-08,10:27:16,USAQUEN,4.76586856,-74.02675475,934,00:00:15,High Risk,0.9996,high,16.318,0.9996,High Risk,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,1.0,0,3,100,SOLICITA POLICIA DE MENORES DICE QUE HIJO DE 13 AÑOS LE GOLPEO EN LA CARA NO ESTA HERIDA //
SUR-00430441-23,2023-03-13,22:08:18,ENGATIVA,4.70516135,-74.12145752,934,00:00:06,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,108,SJETO VOLVIO DESPUES DE QUE POLICIA LO RETIRO//// EL SJETO ESTA AGRESIVO CONTRA LA USUARIA Y QUIERE ENTRAR
SUR-00314334-22,2022-02-21,22:03:40,BOSA,4.62393675,-74.18874134,934,00:00:06,Low Risk,1.0,high,0.0,0.0,Low Risk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,72,RIÑA INTRAFAMILIAR EN LA VIVIENDA. REQUIERE SACAR UNA PERSONA DE LA CASA
